2021-01-06,THL Completes Sale of 50% Stake in CSafe Global to Frazier ...,Business Wire,"Jan 6, 2021"
2021-01-06,"'Catalyst for a movement': People around the world don ribbon skirts after 
Sask. girl shamed for wearing hers",CBC,"Jan 6, 2021"
2021-01-06,China's Sinopharm vaccine 'most unsafe in world' with 73 side ...,Taiwan News,"Jan 6, 2021"
2021-01-06,Fact Check: Was General Electric sold to China? Who owns ...,Republic World,"Jan 6, 2021"
2021-01-06,"Stacey Abrams: Lawyer, voting rights activist who turned Georgia blue",Hindustan Times,"Jan 6, 2021"
2021-01-06,South Korean city to pay residents $100K to have babies,UPI.com,"Jan 6, 2021"
2021-01-06,"Lawmakers, world leaders condemn chaos at the U.S. Capitol while some call 
for Trump's removal",CBC,"Jan 6, 2021"
2021-01-06,Georgia election results: Why two wins are huge for Biden,BBC,"Jan 6, 2021"
2021-01-06,World Bank commits USD 105 million to improve West Bengal waterways,Hindustan Times,"Jan 6, 2021"
2021-01-06,COD Warzone Bot Lobby Glitch Explained! What is it and how ...,Republic World,"Jan 6, 2021"
2021-01-06,"Afghanistan busted Chinese spy ring, kept it a secret. NDS chief explains 
why",Hindustan Times,"Jan 6, 2021"
2021-01-06,US welcomes arrest of 26/11 attack mastermind and LeT commander Lakhvi,The Indian Express,"Jan 6, 2021"
2021-01-06,UK blue chips hit 10-month high as bank and energy stocks gain,Reuters,"Jan 6, 2021"
2021-01-06,EIG to sell minority stake in natural gas pipeline operator TBG,Hydrocarbons Technology,"Jan 6, 2021"
2021-01-06,Naked fugitive rescued from tree by fishermen,Sky News,"Jan 6, 2021"
2021-01-05,"‘News of the World’ is a serious Best Picture Oscars threat hiding in plain 
sight",GoldDerby,"Jan 5, 2021"
2021-01-05,U.S News Names Sarasota 'Best Place to Retire',Sarasota Magazine,"Jan 5, 2021"
2021-01-05,Indonesia Governor Believes Drone Behind Security Scare ...,USNews.com,"Jan 5, 2021"
2021-01-05,Iran Ratchets Up Aggression Ahead of Biden Inauguration,USNews.com,"Jan 5, 2021"
2021-01-05,Georgia votes to decide who controls Senate,Hindustan Times,"Jan 5, 2021"
2021-01-05,Electric cars rise to record 54% market share in Norway in 2020,Reuters,"Jan 5, 2021"
2021-01-05,China sentences top banker to death for corruption and bigamy,The Guardian,"Jan 5, 2021"
2021-01-05,YouTube suspends Murdoch-backed radio station in UK,Hindustan Times,"Jan 5, 2021"
2021-01-05,‘A lifetime of torture’: the story of the woman Trump is rushing to execute,The Guardian,"Jan 5, 2021"
2021-01-05,"Olivier Duhamel: French political scientist faces inquiry over sex abuse 
claims",BBC,"Jan 5, 2021"
2021-01-05,"‘Hidden Epidemic’ of Violence Against Refugee Women in Kenya’s COVID 
Lockdowns",VICE,"Jan 5, 2021"
2021-01-05,GLOBAL MARKETS Stocks fall as investors brace for possible ...,Reuters,"Jan 5, 2021"
2021-01-05,‘We’d had enough’: Why are Google employees unionizing?,Hindustan Times,"Jan 5, 2021"
2021-01-05,"World News, International Politics, Global Economy & ...",Fair Observer,"Jan 5, 2021"
2021-01-05,"Justin Bieber announces new church after scandals involving Carl Lentz, his 
‘second father’",The Mercury News,"Jan 5, 2021"
2021-01-05,Honda halts UK car output on Tuesday and Wednesday due ...,Reuters,"Jan 5, 2021"
2021-01-05,Camping advert of man eating bat sandwich investigated in Australia,Hindustan Times,"Jan 5, 2021"
2021-01-05,Death of toddler sparks outrage in South Korea,UPI,"Jan 5, 2021"
2021-01-05,"Bill Gates hails India’s leadership in scientific innovation, vaccine 
manufacturing",Hindustan Times,"Jan 5, 2021"
2021-01-05,French troops face grim reality in Mali,WION,"Jan 5, 2021"
2021-01-05,Chonky Kitty: The Internet’s Unhealthy Obsession Over Obese Cats,Nature World News,"Jan 5, 2021"
2021-01-05,Bradley Cooper's Birthday: Facts you need to know about ...,Republic World,"Jan 5, 2021"
2021-01-05,Who is Matt James from 'The Bachelor'? All you need to know about him,Republic World,"Jan 5, 2021"
2021-01-05,Korean Delegation to Negotiate Release of Tanker in Iran,Tasnim News Agency,"Jan 5, 2021"
2021-01-05,"India's supreme court gives go-ahead for controversial new parliament 
building",The Guardian,"Jan 5, 2021"
2021-01-05,Apple will modify executive bonuses based on environmental ...,Reuters,"Jan 5, 2021"
2021-01-05,Why Saudi Arabia cut diplomatic ties with Qatar in 2017,WION,"Jan 5, 2021"
2021-01-05,$550 million busted deal trial between private equity funds ...,Reuters,"Jan 5, 2021"
2021-01-05,MOVES-Triller hires CFO ahead of potential stock market listing,Reuters,"Jan 5, 2021"
2021-01-05,"Chinese J-10C, J-11B Fighters Simulated Indian Rafale, Su ...",Defense World,"Jan 5, 2021"
2021-01-05,Explainer-What's next for Rio Tinto's Arizona copper project ...,Reuters,"Jan 5, 2021"
2021-01-04,"Movie Review: ‘News of the World’ Doesn’t Have Much Wrong; Most People Will 
Find Something to Appreciate and Enjoy with Rustic Mood",High Country Press,"Jan 4, 2021"
2021-01-04,Instant View: England Heads Into New COVID Lockdown ...,USNews.com,"Jan 4, 2021"
2021-01-04,"Fiat Chrysler and Peugeot shareholders vote to merge, creating world's 
fourth-largest car maker",NBC News,"Jan 4, 2021"
2021-01-04,Construction of new Chinese power plant begins : New Nuclear,World Nuclear News,"Jan 4, 2021"
2021-01-04,Does a Suit Make a Swimmer?,Swimming World,"Jan 4, 2021"
2021-01-04,Jurassic World Evolution system requirements to experience ...,Republic World,"Jan 4, 2021"
2021-01-04,Fact check: Has Conor McGregor sued Jake Paul for insulting ...,Republic World,"Jan 4, 2021"
2021-01-04,"A ring with 12,638 diamonds sets a Guinness World Record",The Mercury News,"Jan 4, 2021"
2021-01-04,World of warships system requirements: How to play it across ...,Republic World,"Jan 4, 2021"
2021-01-04,Chris Wood signs $41M deal five years after girlfriend dumped ...,Republic World,"Jan 4, 2021"
2021-01-04,"Google workers announce union, escalates years of tensions with management",Hindustan Times,"Jan 4, 2021"
2021-01-04,Explained: How close is Iran to producing a nuclear bomb?,Hindustan Times,"Jan 4, 2021"
2021-01-04,Perihelion: The Day Earth is Closest to the Sun,Nature World News,"Jan 4, 2021"
2021-01-04,New data-driven global climate model provides projections for ...,Illinois News Bureau,"Jan 4, 2021"
2021-01-04,China’s Covid-19 whistleblower says hospital left her nearly blind,Hindustan Times,"Jan 4, 2021"
2021-01-04,Guild Wars 2 System Requirements: The Required Features ...,Republic World,"Jan 4, 2021"
2021-01-04,"Jon Jones slams 'hater' Daniel Cormier while celebrating 6th anniversary of 
UFC 182",Republic World,"Jan 4, 2021"
2021-01-04,Man Sets World Record For Longest Swim Underwater In Ocean With One Breath,LADbible,"Jan 4, 2021"
2021-01-04,"From embargo to embrace, Saudi Arabia pushes Gulf detente",Reuters,"Jan 4, 2021"
2021-01-04,Amazon's Bezos tops list of richest charitable gifts in 2020,ABC News,"Jan 4, 2021"
2021-01-04,"Real Madrid transfer news: Alaba close to joining Los Blancos as Bayern 
contract nears end",Republic World,"Jan 4, 2021"
2021-01-04,Former GP Global Head of Bunkering Launches New Bunker ...,Ship & Bunker,"Jan 4, 2021"
2021-01-04,Wall Street places bet on solid revenue growth for Airbnb ...,Reuters,"Jan 4, 2021"
2021-01-04,McDonald's wants a bite of crispy chicken market with new ...,Reuters,"Jan 4, 2021"
2021-01-04,"Greta Thunberg to expose climate secrets in pub on 18th birthday away from 
‘evil handler'",Daily Express,"Jan 4, 2021"
2021-01-04,Dollar turns higher as risk sentiment wanes,Reuters,"Jan 4, 2021"
2021-01-04,"Hiltzik: Why Buffett, Bezos and Dimon went bust on healthcare",Los Angeles Times,"Jan 4, 2021"
2021-01-04,Oil Futures Back Off Highs Even as OPEC+ May Forgo Hike,DTN/Progressive Farmer,"Jan 4, 2021"
2021-01-04,Breakingviews - Tokopedia neatly channels Indonesia's ...,Reuters,"Jan 4, 2021"
2021-01-04,Fact check: New photographs of UK COVID-19 vaccine ...,Reuters,"Jan 4, 2021"
2021-01-04,"City investigating Grove Park home built after Bottoms’ development 
moratorium",Atlanta Journal-Constitution,"Jan 4, 2021"
2021-01-04,Latest COVID-19 Figures As Decision on Schools To Come ...,Extra.ie,"Jan 4, 2021"
2021-01-04,Brazilian asset manager Vinci files for IPO on Nasdaq,Reuters,"Jan 4, 2021"
2021-01-04,‘Real Housewives of Atlanta’ season 13 episode 4 recap,Atlanta Journal-Constitution,"Jan 4, 2021"
2021-01-03,The world in 2021 – how global politics will change this year,The Guardian,"Jan 3, 2021"
2021-01-03,Many Scientists Now Say Global Warming Could Stop ...,Inside Climate News,"Jan 3, 2021"
2021-01-03,Inside the hyper-local world of Facebook’s ‘buy nothing’ groups,The Guardian,"Jan 3, 2021"
2021-01-03,GLOBAL MARKETS Asia shares start new year in upbeat ...,Reuters,"Jan 3, 2021"
2021-01-03,"Ireland passes 100,000 cases – as it happened",The Guardian,"Jan 3, 2021"
2021-01-03,Indian shares hit record high as country approves COVID-19 ...,Reuters,"Jan 3, 2021"
2021-01-03,"On Scottish referendum, UK PM says vote should only happen ...",Reuters,"Jan 3, 2021"
2021-01-03,Stowaway tells how he survived 11-hour flight to UK in new film,The Guardian,"Jan 3, 2021"
2021-01-03,Pope criticises people going on holiday to flee COVID lockdowns,WION,"Jan 3, 2021"
2021-01-03,Ending Poverty | United Nations,the United Nations,"Jan 3, 2021"
2021-01-03,"Deaths of 2 female Army soldiers probed in Texas, 1 fatally shot on freeway",ABC News,"Jan 3, 2021"
2021-01-03,"Neighbour`s trash: Harvard professor claims celestial objects are space 
garbage",WION,"Jan 3, 2021"
2021-01-03,Gunmen kill 11 Hazara coal miners in Pakistan,Hindustan Times,"Jan 3, 2021"
2021-01-03,Carl Icahn sells over half his Herbalife stake for $600 mln - WSJ,Reuters,"Jan 3, 2021"
2021-01-03,Family of 12 siblings sets Guinness World Record for 'highest combined age',Republic World,"Jan 3, 2021"
2021-01-03,Singapore set for slow recovery from pandemic after worst ...,Reuters,"Jan 3, 2021"
2021-01-03,"China's GEM seeks to double stake, take control of Indonesia ...",Reuters,"Jan 3, 2021"
2021-01-02,"Tom Hanks’ Soulful ‘News of the World’ Arrives with Perfect Timing to 
Provide Healing",Hollywood Insider,"Jan 2, 2021"
2021-01-02,What is ‘the Great Reset’ and why is it inspiring conspiracy theories?,Deseret News,"Jan 2, 2021"
2021-01-02,"Top 10 world news: Lakhvi arrested in Pakistan, Iran uranium ...",WION,"Jan 2, 2021"
2021-01-02,Mexico City begins 2021 with ban on single-use plastics,The Indian Express,"Jan 2, 2021"
2021-01-02,PM Modi ranks No 1 among global leaders in these challenging times: Nadda,Hindustan Times,"Jan 2, 2021"
2021-01-02,Niger's presidential election heads to February runoff,Reuters,"Jan 2, 2021"
2021-01-02,Iran's foreign minister urges Trump to avoid Israel 'trap' to ...,Reuters,"Jan 2, 2021"
2021-01-02,Kazakhstan ratifies international protocol to abolish death penalty,Hindustan Times,"Jan 2, 2021"
2021-01-02,Somalia's al Shabaab says behind Turkish company attack ...,Reuters,"Jan 2, 2021"
2021-01-02,"Tesla 2020 deliveries beat estimates, but fall just short of ...",Reuters,"Jan 2, 2021"
2021-01-02,Turkey-Pakistan in top-level discussion over nuclear weapon program,Zee News,"Jan 2, 2021"
2021-01-02,Deutsche Bank should play leading role in banking ...,Reuters,"Jan 2, 2021"
2021-01-02,Weber sports program engages all grades,Atlanta Journal-Constitution,"Jan 2, 2021"
2021-01-01,Pope prays for Yemen & kidnapped Nigerian Bishop on World ...,Vatican News,"Jan 1, 2021"
2021-01-01,"Make 2021 'safer, healthier world for children', UNICEF chief ...",UN News,"Jan 1, 2021"
2021-01-01,UK reactivates emergency hospitals as coronavirus cases surge,Hindustan Times,"Jan 1, 2021"
2021-01-01,North Korea’s Kim thanks people in rare New Year’s cards,The Indian Express,"Jan 1, 2021"
2021-01-01,Murakami urges politicians to speak sincerely about Covid-19,Hindustan Times,"Jan 1, 2021"
2021-01-01,Japan’s emperor acknowledges ‘virus hardship’ in video message,Hindustan Times,"Jan 1, 2021"
2021-01-01,Iraq explosives experts working to defuse mine on oil tanker,Hindustan Times,"Jan 1, 2021"
2021-01-01,Autonomous delivery robots hit Japanese streets,NHK.JP,"Jan 1, 2021"
2021-01-01,How can the world boost efforts to end child labour in 2021?,Reuters,"Jan 1, 2021"
2021-01-01,Australia changes word in anthem to honour Indigenous people,Hindustan Times,"Jan 1, 2021"
2021-01-01,Anti-vaccine sentiment rife in Poland | World News,The Indian Express,"Jan 1, 2021"
2021-01-01,Russian annual oil output falls for the first time since 2008 on ...,Reuters,"Jan 1, 2021"
2021-01-01,"Imran Khan says his govt wants to learn from China’s development model to 
eradicate poverty",The Indian Express,"Jan 1, 2021"
2021-01-01,Moghalu bags Anambra traditional title | The Guardian Nigeria ...,The Guardian Nigeria News,"Jan 1, 2021"
2021-01-01,Activists cheer as 'sexist' tampon tax is scrapped,BBC,"Jan 1, 2021"
2021-01-01,"Fundamental is to invent a game to test who is the best cricketer in the 
world: UKC chairman Ravi Thakran",Hindustan Times,"Jan 1, 2021"
2021-01-01,Chicago ends 2020 with 769 homicides as gun violence surges,AP News,"Jan 1, 2021"
2021-01-01,Valve releases details about 2021 DPC,Reuters,"Jan 1, 2021"
